vsid,weight,gender,age_group4,education,income,region,metro,race,hispanic,pid_base,pid_lean,vote_2024,votechoice_2024
d53d5cb8-7772-4ac9-aa63-f970fd8ee067,0.879516981,Female,30-49,High school graduate or GED,"$50,000 to under $75,000",Midwest,Non-metro,White,No,Democrat,,I voted,Kamala Harris
dff0668c-f2a3-498a-a059-adc8e9f4d14d,0.472705946,Male,65+,Post-graduate degree,"Less than $15,000",South,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
47bcdbfe-5d3b-45d0-9460-2a388a88df31,2.492108279,Male,65+,High school graduate or GED,"$75,000 to under $100,000",Northeast,Metropolitan,White,No,Independent,Neither,I voted,Someone else
ef436e30-443e-4dae-9f95-a3f04a28af39,0.659761552,Male,30-49,Post-graduate degree,"More than $200,000",Northeast,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
92bc7ae3-ae63-4c2c-a51e-4abb9812a238,0.691585794,Female,30-49,4-year or bachelor degree,"$75,000 to under $100,000",Northeast,Metropolitan,White,Yes,Democrat,,I voted,Kamala Harris
ebf637c0-0ada-4ef1-86ef-8dc8182a22a2,0.821668055,Male,65+,Post-graduate degree,"$75,000 to under $100,000",Northeast,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
b2a50394-0208-4403-899c-1aa593bb0b97,0.805648912,Male,30-49,"Some college, no degree","$50,000 to under $75,000",West,Metropolitan,Mixed race,No,Democrat,,I voted,Kamala Harris
f0e61556-9c1c-4c78-ae2f-3ef390f24531,0.567337874,Female,30-49,High school graduate or GED,"$15,000 to under $50,000",Midwest,Metropolitan,Mixed race,No,Independent,The Democratic Party,I voted,Kamala Harris
4afccaaf-3f2e-4bf1-8878-64631a170052,0.901953756,Female,18-29,High school graduate or GED,"$15,000 to under $50,000",Northeast,Metropolitan,Black or African-American,No,Democrat,,I voted,Donald Trump
8ffebb4f-ebf1-4d65-9e2b-6255ae7cba77,0.646943639,Female,50-64,High school graduate or GED,"$15,000 to under $50,000",West,Metropolitan,White,Yes,Democrat,,I voted,Kamala Harris
0168a4d6-9da9-404f-b403-0c0fcfb78f6e,0.844527031,Female,65+,4-year or bachelor degree,"$75,000 to under $100,000",Midwest,Metropolitan,White,No,Republican,,I voted,Donald Trump
302d33df-5c96-420f-9514-0a982dc1c52a,0.664710582,Male,30-49,"Some college, no degree","$50,000 to under $75,000",Midwest,Metropolitan,White,No,Independent,The Democratic Party,I voted,Kamala Harris
9a9cf823-4371-4716-8e8f-e68d17a6b3e9,0.866409914,Male,50-64,2-year or associate degree,"$50,000 to under $75,000",Midwest,Metropolitan,White,No,Republican,,I voted,Donald Trump
394ed9b8-24b6-41f7-9767-8191f5b2b138,0.884635406,Female,65+,"Some college, no degree","$75,000 to under $100,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
454cd073-413d-4b95-ab63-862faa3785ef,1.197625201,Other,18-29,"Some college, no degree","$75,000 to under $100,000",West,Non-metro,White,No,Democrat,,I voted,Kamala Harris
ab6b5014-e0a7-4046-8c11-1afd856a94e9,0.811003597,Female,30-49,"Some college, no degree","$15,000 to under $50,000",Midwest,Metropolitan,White,No,Republican,,I did not vote,
67d2f1b5-f2a8-4a78-8c38-2e59956fb3ba,0.706300079,Female,65+,"Some college, no degree","$100,000 to under $150,000",South,Metropolitan,White,No,Independent,The Democratic Party,I voted,Kamala Harris
2fd4187c-93ff-42fb-bb59-264fd749468b,1.670735526,Male,65+,"Some college, no degree","$50,000 to under $75,000",South,Metropolitan,White,No,Independent,Neither,I was not registered to vote,
6c55fecd-2db3-4169-b9b3-d089d5d0ad20,1.280700401,Male,30-49,4-year or bachelor degree,"$50,000 to under $75,000",West,Metropolitan,White,No,Independent,Neither,I voted,Someone else
2ea48016-bc64-4385-a760-cd9e2d38f9e5,0.77963913,Male,30-49,Post-graduate degree,"$100,000 to under $150,000",South,Metropolitan,Mixed race,Yes,Independent,The Democratic Party,I voted,Kamala Harris
1406a482-a991-44ad-b580-35def4eed2ae,0.526568225,Female,50-64,High school graduate or GED,"$15,000 to under $50,000",Northeast,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
0cb5bdc3-e9f6-43ad-b729-d035daf0775f,1.216124646,Male,65+,4-year or bachelor degree,"$50,000 to under $75,000",South,Metropolitan,White,Yes,Republican,,I voted,Donald Trump
5b14fdc9-9ebd-4323-8c32-38ae57b8fcae,0.466771196,Male,50-64,Post-graduate degree,"$15,000 to under $50,000",West,Metropolitan,White,Yes,Other or none,Neither,I voted,Kamala Harris
a98cd678-100b-4123-8414-bec6dbc6438b,0.691748698,Male,50-64,2-year or associate degree,"$50,000 to under $75,000",Midwest,Metropolitan,White,No,Independent,The Democratic Party,I voted,Kamala Harris
70a92b30-5303-4aff-93cd-80cc3fdf0d09,0.792841078,Male,30-49,4-year or bachelor degree,"$50,000 to under $75,000",South,Metropolitan,White,Yes,Independent,The Democratic Party,I voted,Donald Trump
1cdc7c47-eb29-4fdb-a776-406c713168b6,0.659761552,Male,30-49,4-year or bachelor degree,"More than $200,000",West,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
c2925bb0-0cf3-4466-8516-3e7957ab3135,0.769849172,Male,50-64,Post-graduate degree,"More than $200,000",Northeast,Metropolitan,Mixed race,No,Independent,The Democratic Party,I voted,Kamala Harris
c202db8e-178d-4943-abaa-240905891565,1.111669777,Male,30-49,Some high school or less,"$15,000 to under $50,000",,,Black or African-American,No,Democrat,,I did not vote,
a79cba37-2e35-4133-9eef-31cd2d79d389,1,,,,,,,,,,,,
a5e0def8-e554-4115-8a5f-68e38565ff9d,0.757824841,Male,,4-year or bachelor degree,"$75,000 to under $100,000",Midwest,Metropolitan,White,No,Independent,The Republican Party,I voted,Donald Trump
6eca82c2-6b44-4849-be2c-0475109f1128,1.014876656,Female,30-49,4-year or bachelor degree,"$50,000 to under $75,000",South,Non-metro,Black or African-American,No,Independent,The Republican Party,I did not vote,
78b6747c-e9a5-4b28-a07a-a1d44f8def89,0.926541661,Male,30-49,4-year or bachelor degree,"$100,000 to under $150,000",South,Metropolitan,Asian or Asian-American,No,Republican,,I voted,Donald Trump
5fbc1c9d-9798-4e4f-9d1a-022eed63c838,1.191135939,Female,50-64,2-year or associate degree,"$75,000 to under $100,000",Midwest,Metropolitan,White,No,Other or none,Neither,I did not vote,
5253453b-31d7-4f80-be49-cadf6572ca77,0.705699668,Female,50-64,4-year or bachelor degree,"$150,000 to under $200,000",Midwest,Metropolitan,White,No,Republican,,I voted,Donald Trump
cd270e5a-eb85-4d7e-be13-eed9bba473c6,0.351136523,Other,30-49,2-year or associate degree,"$15,000 to under $50,000",Northeast,Metropolitan,White,No,Other or none,Neither,I voted,Kamala Harris
997d18cf-fe1d-47dd-a193-d5ad192e2c9a,1.334300442,Female,30-49,2-year or associate degree,"$75,000 to under $100,000",South,Metropolitan,Asian or Asian-American,No,Independent,The Democratic Party,I did not vote,
ae1b9990-bb3f-4a5a-95c3-56f94a92f030,0.7754735,Male,50-64,High school graduate or GED,"$15,000 to under $50,000",South,Metropolitan,White,No,Independent,The Democratic Party,,
c928e690-a851-4164-a7d9-146ff126900a,1.080577765,Female,30-49,High school graduate or GED,"$50,000 to under $75,000",South,Metropolitan,Black or African-American,Yes,Democrat,,I voted,Kamala Harris
edd5107d-a016-4b47-a3e2-2aaf27400903,0.613621808,Female,50-64,"Some college, no degree","$50,000 to under $75,000",South,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
a77743c4-523f-4e0f-9c88-37286031eedb,0.844527031,Female,65+,4-year or bachelor degree,"$50,000 to under $75,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
108ef281-f70b-4fc5-8263-2d042f53acce,0.705699668,Female,50-64,4-year or bachelor degree,"$100,000 to under $150,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
97ecafff-8740-45db-b553-243112e38091,1.776726292,Female,50-64,High school graduate or GED,"$50,000 to under $75,000",Northeast,Non-metro,White,No,Independent,Neither,I was not registered to vote,
3acd572f-2bd9-45aa-b274-36fa6f5089d2,0.585800885,Female,50-64,4-year or bachelor degree,"$50,000 to under $75,000",Midwest,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
aee86d9a-54d2-4fcb-8703-730fe16f4bbe,0.884635406,Female,65+,"Some college, no degree","$50,000 to under $75,000",Midwest,Metropolitan,White,No,Republican,,I voted,Donald Trump
f93f4b92-a681-48b3-9dfb-a73d08648ac1,1.03685268,Male,65+,"Some college, no degree","$75,000 to under $100,000",Northeast,Metropolitan,White,No,Republican,,I voted,Donald Trump
809797c7-6795-4d2d-87c2-50072217e3ee,0.485856724,Female,65+,4-year or bachelor degree,"$15,000 to under $50,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
02cf0233-60a9-42c3-b02e-bf0b10343983,0.482343294,Male,50-64,"Some college, no degree","Less than $15,000",Midwest,Metropolitan,Asian or Asian-American,No,Democrat,,I voted,Kamala Harris
dcc483de-ba5f-4957-b276-92ae6da56098,0.810585445,Male,30-49,4-year or bachelor degree,"$50,000 to under $75,000",Midwest,Metropolitan,White,Yes,Democrat,,I voted,Kamala Harris
201c3e0e-7446-4d99-98c7-dca821045e0e,0.820066223,Male,50-64,2-year or associate degree,"$100,000 to under $150,000",South,Metropolitan,Some other race,No,Other or none,The Republican Party,I voted,Donald Trump
b9629e0d-be20-49f6-b1ea-ce71bbdf30ee,0.85307376,Female,18-29,High school graduate or GED,"Less than $15,000",South,Metropolitan,Black or African-American,No,Other or none,Neither,I voted,Kamala Harris
75fcd22d-4efc-4e30-8c3c-d53956079bbb,0.508931087,Female,65+,2-year or associate degree,"$15,000 to under $50,000",West,Metropolitan,White,No,Republican,,I voted,Donald Trump
b7725bbc-b774-452a-937b-88592d9a65d1,0.339539477,Female,50-64,"Some college, no degree","$15,000 to under $50,000",Northeast,Non-metro,White,No,Independent,The Democratic Party,I voted,Kamala Harris
7423074f-51a6-4ccc-907b-a490d3b4320b,1.050676771,Female,18-29,High school graduate or GED,"$15,000 to under $50,000",South,Non-metro,Black or African-American,No,Republican,,I voted,Kamala Harris
cddc8c07-53ed-4b1d-89df-529745f82cba,1.235157038,Female,30-49,High school graduate or GED,"$50,000 to under $75,000",South,Metropolitan,Native American or American Indian,No,Republican,,I voted,Donald Trump
c6514752-cd12-4882-bff9-96a47b1361a9,1.008287326,Male,30-49,High school graduate or GED,"$50,000 to under $75,000",South,Metropolitan,White,No,Other or none,Neither,I voted,Donald Trump
4d545e16-77b2-4fd4-8728-5e02fd4e57be,0.759133541,Female,65+,High school graduate or GED,"$15,000 to under $50,000",Northeast,Metropolitan,White,No,Republican,,I voted,Donald Trump
cfd86171-badf-4b9f-bd13-edc48bb6e56d,0.889755984,Male,65+,High school graduate or GED,"$15,000 to under $50,000",South,Non-metro,White,No,Republican,,I voted,Donald Trump
052889a1-c213-4e8a-960d-ad107e83079e,0.403309385,Female,65+,4-year or bachelor degree,"Less than $15,000",South,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
c68c3fb6-3898-4335-9cf6-8c23bf183d8f,0.66038559,Male,50-64,4-year or bachelor degree,"$75,000 to under $100,000",West,Metropolitan,White,No,Independent,The Democratic Party,I voted,Kamala Harris
b033aeb9-4e6b-47a5-903f-e11ede712305,0.636464882,Female,50-64,"Some college, no degree","$15,000 to under $50,000",Midwest,Metropolitan,Black or African-American,No,Independent,Neither,I did not vote,
03abdcd3-b177-4ec6-af71-6999d6265520,1.319542911,Female,65+,High school graduate or GED,"$50,000 to under $75,000",Northeast,Metropolitan,White,No,Republican,,I voted,Donald Trump
42368e69-4762-4ad0-b21a-e05fde85bc13,0.982198878,Female,30-49,High school graduate or GED,"Less than $15,000",South,Non-metro,White,No,Other or none,The Republican Party,I was not registered to vote,
d408a270-db32-4c86-bcd6-4824201a5a10,0.382408252,Male,30-49,"Some college, no degree","$15,000 to under $50,000",Midwest,Metropolitan,White,No,Other or none,Neither,I voted,Kamala Harris
35c1d4f2-b8e1-4195-957e-a83f6949f9f1,0.719206367,Male,50-64,"Some college, no degree","$150,000 to under $200,000",West,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
a9abcc2f-3a6a-4ab9-a877-ca6f47fead7d,1.241843463,Male,30-49,High school graduate or GED,"$75,000 to under $100,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
1f389e2d-35b1-4b93-a555-f363e0483430,0.989842945,Male,65+,4-year or bachelor degree,"$75,000 to under $100,000",Northeast,Metropolitan,White,No,Republican,,I voted,Donald Trump
179b9e44-6194-43a0-bb44-ce9b9d57d7a9,1.080577765,Female,30-49,High school graduate or GED,"$100,000 to under $150,000",West,Metropolitan,Native American or American Indian,Yes,Democrat,,I voted,Kamala Harris
c89ed913-5a48-4484-a7fc-5637f3c41d91,0.613621808,Female,50-64,2-year or associate degree,"$75,000 to under $100,000",Northeast,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
77339ec2-4cfc-491e-bf3e-1de5c84b5dd6,1.198030649,Male,50-64,Some high school or less,"$15,000 to under $50,000",Midwest,Non-metro,White,No,Other or none,Neither,I did not vote,
fc9874cb-21e3-4515-8769-bb478e0f6b4d,2.134148711,Male,65+,"Some college, no degree","$50,000 to under $75,000",Northeast,Metropolitan,White,Yes,Democrat,,I voted,Someone else
a7c83f31-726b-491e-98ed-8f2a997116ec,0.805726737,Female,50-64,Post-graduate degree,"Less than $15,000",South,Metropolitan,White,No,Republican,,I did not vote,
5f53e124-869f-41a1-bfa4-569d399ac14a,0.678116256,Female,30-49,Post-graduate degree,"$150,000 to under $200,000",Midwest,Non-metro,White,No,Republican,,I voted,Donald Trump
013cac56-629f-4bcd-82a7-82761bbd6a35,0.659761552,Male,30-49,Post-graduate degree,"More than $200,000",South,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
4551141d-b029-489d-82f9-2ab4f83f4b75,1.292357339,Male,50-64,High school graduate or GED,"$100,000 to under $150,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
21140d67-5471-4a3f-af3a-73840aa20cf7,0.609549221,Female,30-49,Some high school or less,"Less than $15,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
06fafd33-df3e-4e8c-818d-a49a1be6b31a,1.119247258,Male,18-29,High school graduate or GED,"$15,000 to under $50,000",Northeast,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
6a14e37e-e821-4e36-bdeb-e006a03b5d14,0.684613417,Female,30-49,"Some college, no degree","$15,000 to under $50,000",South,Metropolitan,White,No,Democrat,,I was not registered to vote,
d94b2326-18a3-4294-ac40-6d3c99853434,0.790298631,Male,65+,Post-graduate degree,"$75,000 to under $100,000",West,Metropolitan,White,No,Independent,The Democratic Party,I voted,Kamala Harris
3806fc31-c8b9-4c78-ad0f-9ef81ad9d90a,0.827831585,Male,65+,2-year or associate degree,"$75,000 to under $100,000",Midwest,Metropolitan,White,No,Independent,Neither,I voted,Kamala Harris
acf33740-023d-4f34-96b9-e9f4bc8b698c,0.982198878,Female,30-49,High school graduate or GED,"$15,000 to under $50,000",South,Metropolitan,White,No,Other or none,Neither,I did not vote,
038436b2-ebf3-40ae-8c46-1eb5e183aebe,0.883619561,Male,50-64,2-year or associate degree,"$50,000 to under $75,000",Northeast,Metropolitan,Native American or American Indian,Yes,Democrat,,I voted,Kamala Harris
00ba68ae-02dc-47b6-9709-93b5899e04d0,0.759133541,Female,65+,High school graduate or GED,"Less than $15,000",Midwest,Metropolitan,White,No,Republican,,I voted,Donald Trump
6dce6339-b09b-43d1-930a-de0d7049355f,0.884635406,Female,65+,2-year or associate degree,"$75,000 to under $100,000",West,Metropolitan,White,No,Republican,,I voted,Donald Trump
b334485a-7d28-4dd4-a87f-de35445e2109,1.112721253,Male,50-64,High school graduate or GED,"$15,000 to under $50,000",South,Non-metro,Black or African-American,No,Independent,Neither,I did not vote,
7dbf00a3-0575-4d38-a9c7-acd6a4701116,0.811003597,Female,30-49,"Some college, no degree","$15,000 to under $50,000",Northeast,Metropolitan,White,No,Republican,,I did not vote,
d7f75576-2eb1-4d73-a2d2-79904c79433e,0.985847958,Male,30-49,"Some college, no degree","$15,000 to under $50,000",West,Metropolitan,White,Yes,Democrat,,I did not vote,
fa4dac0f-4cfd-42bb-8bd3-6da94b40b7e1,1.191135939,Female,50-64,2-year or associate degree,"$75,000 to under $100,000",Northeast,Metropolitan,White,No,Independent,The Democratic Party,I voted,Someone else
a4b24524-2291-4220-9f56-bcce91706fc6,0.701041399,Female,65+,Post-graduate degree,"$100,000 to under $150,000",Northeast,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
707d4cf0-3a3b-479e-aed6-43d520aff02a,0.936896904,Male,65+,Post-graduate degree,"$150,000 to under $200,000",West,Metropolitan,Some other race,No,Independent,Neither,I voted,Donald Trump
2637485d-fbbe-4a0a-bd54-870e95ee35e6,1.022867673,Male,30-49,"Some college, no degree","More than $200,000",Northeast,Metropolitan,Some other race,Yes,Republican,,I voted,Donald Trump
711deedf-cf9c-484b-b3d2-141f7ca73a98,0.659761552,Male,30-49,4-year or bachelor degree,"More than $200,000",South,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
fd503964-da17-4d22-ac71-d1ca7e516a61,1.102630182,Female,50-64,High school graduate or GED,"$75,000 to under $100,000",Northeast,Metropolitan,White,No,Republican,,I voted,Donald Trump
93688533-b9a0-45b8-ac67-d5b4d22950a2,0.331792858,Female,30-49,2-year or associate degree,"Less than $15,000",South,Metropolitan,White,No,Independent,The Republican Party,I voted,Donald Trump
58155091-a655-4b4f-a69c-1c2dd4d4ff2b,0.738585926,Male,65+,High school graduate or GED,"$15,000 to under $50,000",Midwest,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
6474a850-ef15-48da-877d-a13ac48e5c00,1.095351806,Female,65+,High school graduate or GED,"$50,000 to under $75,000",Northeast,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
7ea488fa-38a3-49a8-a506-a81c2327a5c5,0.794798233,Male,30-49,Post-graduate degree,"$100,000 to under $150,000",Midwest,Metropolitan,White,No,Republican,,I voted,Donald Trump
2065a42e-641d-48a4-8363-72382f3103c2,0.790298631,Male,65+,Post-graduate degree,"More than $200,000",South,Metropolitan,White,No,Independent,The Republican Party,I voted,Kamala Harris
4c0a98cf-c080-4159-8df1-f81199ff75aa,0.908202041,Female,50-64,"Some college, no degree","$100,000 to under $150,000",South,Metropolitan,White,Yes,Republican,,I voted,Donald Trump
a608ebf3-6d31-405e-bc75-1044da2073f6,0.315361542,Female,50-64,"Some college, no degree","$15,000 to under $50,000",South,Non-metro,Black or African-American,No,Independent,Neither,I voted,Kamala Harris
64c0467a-3e4b-4c4c-9236-d022d7e10b5e,0.832544882,Male,30-49,"Some college, no degree","More than $200,000",West,Non-metro,White,No,Republican,,I voted,Donald Trump
